cat,dd,val_districts_country,k_growth_coef,k_growth_coef_pct
Belgium (Prenocovania),20190901,62,0.163157895,-83.68
Belgium (Prenocovania),20191001,7,0.112903226,-88.71
Belgium (Prenocovania),20191101,2,0.285714286,-71.43
Belgium (Prenocovania),20191201,9,4.5,350
Belgium (Prenocovania),20200101,,,
Belgium (Prenocovania),20200201,,,
Belgium (Prenocovania),20200301,1,,
Belgium (Prenocovania),20200401,,,
Belgium (Prenocovania),20200501,,,
Belgium (Prenocovania),20200601,,,
Belgium (Prenocovania),20200701,69,,
Belgium (Prenocovania),20200801,57,0.826086957,-17.39
Belgium (Prenocovania),20200901,38,0.666666667,-33.33
Belgium (Prenocovania),20201001,,,
Belgium (Prenocovania),20201101,,,
Belgium (Prenocovania),20201201,,,
Belgium (Prenocovania),20210101,,,
Belgium (Prenocovania),20210201,,,
Belgium (Prenocovania),20210301,,,
Belgium (Prenocovania),20210401,,,
Belgium (Prenocovania),20210501,2,,
Belgium (Prenocovania),20210601,1,0.5,-50
Belgium (Prenocovania),20210701,70,70,6900
Belgium (Prenocovania),20210801,54,0.771428571,-22.86
Belgium (Prenocovania),20210901,14,0.259259259,-74.07
Belgium (Prenocovania),20211001,,,
Belgium (Prenocovania),20211101,1,,
Belgium (Prenocovania),20211201,,,
Bosnia and Herzegovina (Počet),20170101,,,
Bosnia and Herzegovina (Počet),20170201,,,
Bosnia and Herzegovina (Počet),20170301,2,,
Bosnia and Herzegovina (Počet),20170401,,,
Bosnia and Herzegovina (Počet),20170501,3,,
Bosnia and Herzegovina (Počet),20170601,,,
Bosnia and Herzegovina (Počet),20170701,,,
Bosnia and Herzegovina (Počet),20170801,2,,
Bosnia and Herzegovina (Počet),20170901,,,
Bosnia and Herzegovina (Počet),20171001,,,
Bosnia and Herzegovina (Počet),20171101,,,
Bosnia and Herzegovina (Počet),20171201,2,,
Bosnia and Herzegovina (Počet),20180101,2,1,0
Bosnia and Herzegovina (Počet),20180201,,,
Bosnia and Herzegovina (Počet),20180301,,,
Bosnia and Herzegovina (Počet),20180401,,,
Bosnia and Herzegovina (Počet),20180501,,,
Bosnia and Herzegovina (Počet),20180601,,,
Bosnia and Herzegovina (Počet),20180701,4,,
Bosnia and Herzegovina (Počet),20180801,,,
Bosnia and Herzegovina (Počet),20180901,,,
Bosnia and Herzegovina (Počet),20181001,,,
Bosnia and Herzegovina (Počet),20181101,,,
Bosnia and Herzegovina (Počet),20181201,2,,
Bosnia and Herzegovina (Počet),20190101,,,
Bosnia and Herzegovina (Počet),20190201,,,
Bosnia and Herzegovina (Počet),20190301,2,,
Bosnia and Herzegovina (Počet),20190401,2,1,0
Bosnia and Herzegovina (Počet),20190501,1,0.5,-50
Bosnia and Herzegovina (Počet),20190601,,,
Bosnia and Herzegovina (Počet),20190701,2,,
Bosnia and Herzegovina (Počet),20190801,,,
Bosnia and Herzegovina (Počet),20190901,2,,
Bosnia and Herzegovina (Počet),20191001,35,17.5,1650
Bosnia and Herzegovina (Počet),20191101,2,0.057142857,-94.29
Bosnia and Herzegovina (Počet),20191201,1,0.5,-50
Bosnia and Herzegovina (Počet),20200101,,,
Bosnia and Herzegovina (Počet),20200201,,,
Bosnia and Herzegovina (Počet),20200301,,,
Bosnia and Herzegovina (Počet),20200401,,,
Bosnia and Herzegovina (Počet),20200501,,,
Bosnia and Herzegovina (Počet),20200601,,,
Bosnia and Herzegovina (Počet),20200701,,,
Bosnia and Herzegovina (Počet),20200801,,,
Bosnia and Herzegovina (Počet),20200901,,,
Bosnia and Herzegovina (Počet),20201001,,,
Bosnia and Herzegovina (Počet),20201101,,,
Bosnia and Herzegovina (Počet),20201201,,,
Bosnia and Herzegovina (Počet),20210101,,,
Bosnia and Herzegovina (Počet),20210201,,,
Bosnia and Herzegovina (Počet),20210301,,,
Bosnia and Herzegovina (Počet),20210401,,,
Bosnia and Herzegovina (Počet),20210501,,,
Bosnia and Herzegovina (Počet),20210601,,,
Bosnia and Herzegovina (Počet),20210701,2,,
Bosnia and Herzegovina (Počet),20210801,,,
Bosnia and Herzegovina (Počet),20210901,,,
Bosnia and Herzegovina (Počet),20211001,,,
Bosnia and Herzegovina (Počet),20211101,,,
Bosnia and Herzegovina (Počet),20211201,,,
Bosnia and Herzegovina (Prenocovania),20170101,,,
Bosnia and Herzegovina (Prenocovania),20170201,,,
Bosnia and Herzegovina (Prenocovania),20170301,2,,
Bosnia and Herzegovina (Prenocovania),20170401,,,
Bosnia and Herzegovina (Prenocovania),20170501,3,,
Bosnia and Herzegovina (Prenocovania),20170601,,,
Bosnia and Herzegovina (Prenocovania),20170701,,,
Bosnia and Herzegovina (Prenocovania),20170801,4,,
Bosnia and Herzegovina (Prenocovania),20170901,,,
Bosnia and Herzegovina (Prenocovania),20171001,,,
Bosnia and Herzegovina (Prenocovania),20171101,,,
Bosnia and Herzegovina (Prenocovania),20171201,2,,
Bosnia and Herzegovina (Prenocovania),20180101,4,2,100
Bosnia and Herzegovina (Prenocovania),20180201,,,
Bosnia and Herzegovina (Prenocovania),20180301,,,
Bosnia and Herzegovina (Prenocovania),20180401,,,
Bosnia and Herzegovina (Prenocovania),20180501,,,
Bosnia and Herzegovina (Prenocovania),20180601,,,
Bosnia and Herzegovina (Prenocovania),20180701,8,,
Bosnia and Herzegovina (Prenocovania),20180801,,,
Bosnia and Herzegovina (Prenocovania),20180901,,,
Bosnia and Herzegovina (Prenocovania),20181001,,,
Bosnia and Herzegovina (Prenocovania),20181101,,,
Bosnia and Herzegovina (Prenocovania),20181201,6,,
Bosnia and Herzegovina (Prenocovania),20190101,,,
Bosnia and Herzegovina (Prenocovania),20190201,,,
Bosnia and Herzegovina (Prenocovania),20190301,8,,
Bosnia and Herzegovina (Prenocovania),20190401,7,0.875,-12.5
Bosnia and Herzegovina (Prenocovania),20190501,3,0.428571429,-57.14
Bosnia and Herzegovina (Prenocovania),20190601,,,
Bosnia and Herzegovina (Prenocovania),20190701,8,,
Bosnia and Herzegovina (Prenocovania),20190801,,,
Bosnia and Herzegovina (Prenocovania),20190901,4,,
Bosnia and Herzegovina (Prenocovania),20191001,137,34.25,3325
Bosnia and Herzegovina (Prenocovania),20191101,2,0.01459854,-98.54
Bosnia and Herzegovina (Prenocovania),20191201,2,1,0
Bosnia and Herzegovina (Prenocovania),20200101,,,
Bosnia and Herzegovina (Prenocovania),20200201,,,
Bosnia and Herzegovina (Prenocovania),20200301,,,
Bosnia and Herzegovina (Prenocovania),20200401,,,
Bosnia and Herzegovina (Prenocovania),20200501,,,
Bosnia and Herzegovina (Prenocovania),20200601,,,
Bosnia and Herzegovina (Prenocovania),20200701,,,
Bosnia and Herzegovina (Prenocovania),20200801,,,
Bosnia and Herzegovina (Prenocovania),20200901,,,
Bosnia and Herzegovina (Prenocovania),20201001,,,
Bosnia and Herzegovina (Prenocovania),20201101,,,
Bosnia and Herzegovina (Prenocovania),20201201,,,
Bosnia and Herzegovina (Prenocovania),20210101,,,
Bosnia and Herzegovina (Prenocovania),20210201,,,
Bosnia and Herzegovina (Prenocovania),20210301,,,
Bosnia and Herzegovina (Prenocovania),20210401,,,
Bosnia and Herzegovina (Prenocovania),20210501,,,
Bosnia and Herzegovina (Prenocovania),20210601,,,
Bosnia and Herzegovina (Prenocovania),20210701,8,,
Bosnia and Herzegovina (Prenocovania),20210801,,,
Bosnia and Herzegovina (Prenocovania),20210901,,,
Bosnia and Herzegovina (Prenocovania),20211001,,,
Bosnia and Herzegovina (Prenocovania),20211101,,,
Bosnia and Herzegovina (Prenocovania),20211201,,,
Brazil (Počet),20170101,9,,
Brazil (Počet),20170201,24,2.666666667,166.67
Brazil (Počet),20170301,44,1.833333333,83.33
Brazil (Počet),20170401,23,0.522727273,-47.73
Brazil (Počet),20170501,23,1,0
Brazil (Počet),20170601,31,1.347826087,34.78
Brazil (Počet),20170701,18,0.580645161,-41.94
Brazil (Počet),20170801,21,1.166666667,16.67
Brazil (Počet),20170901,13,0.619047619,-38.1
Brazil (Počet),20171001,19,1.461538462,46.15
Brazil (Počet),20171101,9,0.473684211,-52.63
Brazil (Počet),20171201,17,1.888888889,88.89
Brazil (Počet),20180101,15,0.882352941,-11.76
Brazil (Počet),20180201,20,1.333333333,33.33
Brazil (Počet),20180301,26,1.3,30
Brazil (Počet),20180401,18,0.692307692,-30.77
Brazil (Počet),20180501,22,1.222222222,22.22
Brazil (Počet),20180601,23,1.045454545,4.55
Brazil (Počet),20180701,11,0.47826087,-52.17
Brazil (Počet),20180801,17,1.545454545,54.55
Brazil (Počet),20180901,38,2.235294118,123.53
Brazil (Počet),20181001,48,1.263157895,26.32
Brazil (Počet),20181101,40,0.833333333,-16.67
Brazil (Počet),20181201,9,0.225,-77.5
Brazil (Počet),20190101,9,1,0
Brazil (Počet),20190201,18,2,100
Brazil (Počet),20190301,32,1.777777778,77.78
Brazil (Počet),20190401,28,0.875,-12.5
Brazil (Počet),20190501,31,1.107142857,10.71
Brazil (Počet),20190601,24,0.774193548,-22.58
Brazil (Počet),20190701,26,1.083333333,8.33
Brazil (Počet),20190801,15,0.576923077,-42.31
Brazil (Počet),20190901,21,1.4,40
Brazil (Počet),20191001,31,1.476190476,47.62
Brazil (Počet),20191101,31,1,0
Brazil (Počet),20191201,6,0.193548387,-80.65
Brazil (Počet),20200101,12,2,100
Brazil (Počet),20200201,28,2.333333333,133.33
Brazil (Počet),20200301,8,0.285714286,-71.43
Brazil (Počet),20200401,,,
Brazil (Počet),20200501,3,,
Brazil (Počet),20200601,5,1.666666667,66.67
Brazil (Počet),20200701,6,1.2,20
Brazil (Počet),20200801,2,0.333333333,-66.67
Brazil (Počet),20200901,5,2.5,150
Brazil (Počet),20201001,5,1,0
Brazil (Počet),20201101,4,0.8,-20
Brazil (Počet),20201201,2,0.5,-50
Brazil (Počet),20210101,,,
Brazil (Počet),20210201,,,
Brazil (Počet),20210301,,,
Brazil (Počet),20210401,1,,
Brazil (Počet),20210501,,,
Brazil (Počet),20210601,,,
Brazil (Počet),20210701,,,
Brazil (Počet),20210801,,,
Brazil (Počet),20210901,1,,
Brazil (Počet),20211001,,,
Brazil (Počet),20211101,3,,
Brazil (Počet),20211201,1,0.333333333,-66.67
Brazil (Prenocovania),20170101,99,,
Brazil (Prenocovania),20170201,132,1.333333333,33.33
Brazil (Prenocovania),20170301,190,1.439393939,43.94
Brazil (Prenocovania),20170401,68,0.357894737,-64.21
Brazil (Prenocovania),20170501,107,1.573529412,57.35
Brazil (Prenocovania),20170601,185,1.728971963,72.9
Brazil (Prenocovania),20170701,91,0.491891892,-50.81
Brazil (Prenocovania),20170801,82,0.901098901,-9.89
Brazil (Prenocovania),20170901,93,1.134146341,13.41
Brazil (Prenocovania),20171001,82,0.88172043,-11.83
Brazil (Prenocovania),20171101,49,0.597560976,-40.24
Brazil (Prenocovania),20171201,58,1.183673469,18.37
Brazil (Prenocovania),20180101,62,1.068965517,6.9
Brazil (Prenocovania),20180201,86,1.387096774,38.71
Brazil (Prenocovania),20180301,108,1.255813953,25.58
Brazil (Prenocovania),20180401,98,0.907407407,-9.26
Brazil (Prenocovania),20180501,131,1.336734694,33.67
Brazil (Prenocovania),20180601,144,1.099236641,9.92
Brazil (Prenocovania),20180701,59,0.409722222,-59.03
Brazil (Prenocovania),20180801,108,1.830508475,83.05
Brazil (Prenocovania),20180901,237,2.194444444,119.44
Brazil (Prenocovania),20181001,206,0.869198312,-13.08
Brazil (Prenocovania),20181101,206,1,0
Brazil (Prenocovania),20181201,41,0.199029126,-80.1
Brazil (Prenocovania),20190101,108,2.634146341,163.41
Brazil (Prenocovania),20190201,100,0.925925926,-7.41
Brazil (Prenocovania),20190301,170,1.7,70
Brazil (Prenocovania),20190401,164,0.964705882,-3.53
Brazil (Prenocovania),20190501,296,1.804878049,80.49
Brazil (Prenocovania),20190601,192,0.648648649,-35.14
Brazil (Prenocovania),20190701,202,1.052083333,5.21
Brazil (Prenocovania),20190801,120,0.594059406,-40.59
Brazil (Prenocovania),20190901,186,1.55,55
Brazil (Prenocovania),20191001,150,0.806451613,-19.35
Brazil (Prenocovania),20191101,151,1.006666667,0.67
Brazil (Prenocovania),20191201,16,0.105960265,-89.4
Brazil (Prenocovania),20200101,121,7.5625,656.25
Brazil (Prenocovania),20200201,237,1.958677686,95.87
Brazil (Prenocovania),20200301,51,0.215189873,-78.48
Brazil (Prenocovania),20200401,,,
Brazil (Prenocovania),20200501,11,,
Brazil (Prenocovania),20200601,18,1.636363636,63.64
Brazil (Prenocovania),20200701,27,1.5,50
Brazil (Prenocovania),20200801,5,0.185185185,-81.48
Brazil (Prenocovania),20200901,16,3.2,220
Brazil (Prenocovania),20201001,14,0.875,-12.5
Brazil (Prenocovania),20201101,15,1.071428571,7.14
Brazil (Prenocovania),20201201,5,0.333333333,-66.67
Brazil (Prenocovania),20210101,,,
Brazil (Prenocovania),20210201,,,
Brazil (Prenocovania),20210301,,,
Brazil (Prenocovania),20210401,2,,
Brazil (Prenocovania),20210501,,,
Brazil (Prenocovania),20210601,,,
Brazil (Prenocovania),20210701,,,
Brazil (Prenocovania),20210801,,,
Brazil (Prenocovania),20210901,4,,
Brazil (Prenocovania),20211001,,,
Brazil (Prenocovania),20211101,18,,
Brazil (Prenocovania),20211201,2,0.111111111,-88.89
Bulgaria (Počet),20170101,,,
Bulgaria (Počet),20170201,7,,
Bulgaria (Počet),20170301,3,0.428571429,-57.14
Bulgaria (Počet),20170401,4,1.333333333,33.33
Bulgaria (Počet),20170501,2,0.5,-50
Bulgaria (Počet),20170601,1,0.5,-50
Bulgaria (Počet),20170701,9,9,800
Bulgaria (Počet),20170801,,,
Bulgaria (Počet),20170901,3,,
Bulgaria (Počet),20171001,2,0.666666667,-33.33
Bulgaria (Počet),20171101,3,1.5,50
Bulgaria (Počet),20171201,6,2,100
Bulgaria (Počet),20180101,3,0.5,-50
Bulgaria (Počet),20180201,3,1,0
Bulgaria (Počet),20180301,4,1.333333333,33.33
Bulgaria (Počet),20180401,,,
Bulgaria (Počet),20180501,4,,
Bulgaria (Počet),20180601,3,0.75,-25
Bulgaria (Počet),20180701,2,0.666666667,-33.33
Bulgaria (Počet),20180801,7,3.5,250
Bulgaria (Počet),20180901,,,
Bulgaria (Počet),20181001,1,,
Bulgaria (Počet),20181101,6,6,500
Bulgaria (Počet),20181201,6,1,0
Bulgaria (Počet),20190101,3,0.5,-50
Bulgaria (Počet),20190201,1,0.333333333,-66.67
Bulgaria (Počet),20190301,2,2,100
Bulgaria (Počet),20190401,3,1.5,50
Bulgaria (Počet),20190501,15,5,400
Bulgaria (Počet),20190601,1,0.066666667,-93.33
Bulgaria (Počet),20190701,5,5,400
Bulgaria (Počet),20190801,14,2.8,180
Bulgaria (Počet),20190901,7,0.5,-50
Bulgaria (Počet),20191001,5,0.714285714,-28.57
Bulgaria (Počet),20191101,1,0.2,-80
Bulgaria (Počet),20191201,,,
Bulgaria (Počet),20200101,5,,
Bulgaria (Počet),20200201,6,1.2,20
Bulgaria (Počet),20200301,2,0.333333333,-66.67
Bulgaria (Počet),20200401,,,
Bulgaria (Počet),20200501,,,
Bulgaria (Počet),20200601,1,,
Bulgaria (Počet),20200701,4,4,300
Bulgaria (Počet),20200801,6,1.5,50
Bulgaria (Počet),20200901,,,
Bulgaria (Počet),20201001,4,,
Bulgaria (Počet),20201101,1,0.25,-75
Bulgaria (Počet),20201201,,,
Bulgaria (Počet),20210101,,,
Bulgaria (Počet),20210201,,,
Bulgaria (Počet),20210301,,,
Bulgaria (Počet),20210401,,,
Bulgaria (Počet),20210501,1,,
Bulgaria (Počet),20210601,3,3,200
Bulgaria (Počet),20210701,2,0.666666667,-33.33
Bulgaria (Počet),20210801,1,0.5,-50
Bulgaria (Počet),20210901,1,1,0
Bulgaria (Počet),20211001,1,1,0
Bulgaria (Počet),20211101,1,1,0
Bulgaria (Počet),20211201,,,
Bulgaria (Prenocovania),20170101,,,
Bulgaria (Prenocovania),20170201,19,,
Bulgaria (Prenocovania),20170301,8,0.421052632,-57.89
Bulgaria (Prenocovania),20170401,16,2,100
Bulgaria (Prenocovania),20170501,4,0.25,-75
Bulgaria (Prenocovania),20170601,1,0.25,-75
Bulgaria (Prenocovania),20170701,13,13,1200
Bulgaria (Prenocovania),20170801,,,
Bulgaria (Prenocovania),20170901,4,,
Bulgaria (Prenocovania),20171001,5,1.25,25
Bulgaria (Prenocovania),20171101,6,1.2,20
Bulgaria (Prenocovania),20171201,17,2.833333333,183.33
Bulgaria (Prenocovania),20180101,3,0.176470588,-82.35
Bulgaria (Prenocovania),20180201,4,1.333333333,33.33
Bulgaria (Prenocovania),20180301,16,4,300
Bulgaria (Prenocovania),20180401,,,
Bulgaria (Prenocovania),20180501,8,,
Bulgaria (Prenocovania),20180601,4,0.5,-50
Bulgaria (Prenocovania),20180701,10,2.5,150
Bulgaria (Prenocovania),20180801,25,2.5,150
Bulgaria (Prenocovania),20180901,,,
Bulgaria (Prenocovania),20181001,1,,
Bulgaria (Prenocovania),20181101,8,8,700
Bulgaria (Prenocovania),20181201,15,1.875,87.5
Bulgaria (Prenocovania),20190101,9,0.6,-40
Bulgaria (Prenocovania),20190201,1,0.111111111,-88.89
Bulgaria (Prenocovania),20190301,3,3,200
Bulgaria (Prenocovania),20190401,6,2,100
Bulgaria (Prenocovania),20190501,18,3,200
Bulgaria (Prenocovania),20190601,1,0.055555556,-94.44
Bulgaria (Prenocovania),20190701,7,7,600
Bulgaria (Prenocovania),20190801,32,4.571428571,357.14
Bulgaria (Prenocovania),20190901,11,0.34375,-65.63
Bulgaria (Prenocovania),20191001,9,0.818181818,-18.18
Bulgaria (Prenocovania),20191101,2,0.222222222,-77.78
Bulgaria (Prenocovania),20191201,,,
Bulgaria (Prenocovania),20200101,14,,
Bulgaria (Prenocovania),20200201,9,0.642857143,-35.71
Bulgaria (Prenocovania),20200301,10,1.111111111,11.11
Bulgaria (Prenocovania),20200401,,,
Bulgaria (Prenocovania),20200501,,,
Bulgaria (Prenocovania),20200601,9,,
Bulgaria (Prenocovania),20200701,6,0.666666667,-33.33
Bulgaria (Prenocovania),20200801,9,1.5,50
Bulgaria (Prenocovania),20200901,,,
Bulgaria (Prenocovania),20201001,10,,
Bulgaria (Prenocovania),20201101,1,0.1,-90
Bulgaria (Prenocovania),20201201,,,
Bulgaria (Prenocovania),20210101,,,
Bulgaria (Prenocovania),20210201,,,
Bulgaria (Prenocovania),20210301,,,
Bulgaria (Prenocovania),20210401,,,
Bulgaria (Prenocovania),20210501,6,,
Bulgaria (Prenocovania),20210601,3,0.5,-50
Bulgaria (Prenocovania),20210701,2,0.666666667,-33.33
Bulgaria (Prenocovania),20210801,3,1.5,50
Bulgaria (Prenocovania),20210901,2,0.666666667,-33.33
Bulgaria (Prenocovania),20211001,5,2.5,150
Bulgaria (Prenocovania),20211101,1,0.2,-80
Bulgaria (Prenocovania),20211201,,,
Canada (Počet),20170101,1,,
Canada (Počet),20170201,,,
Canada (Počet),20170301,,,
Canada (Počet),20170401,12,,
Canada (Počet),20170501,6,0.5,-50
Canada (Počet),20170601,3,0.5,-50
Canada (Počet),20170701,6,2,100
Canada (Počet),20170801,3,0.5,-50
Canada (Počet),20170901,2,0.666666667,-33.33
Canada (Počet),20171001,3,1.5,50
Canada (Počet),20171101,1,0.333333333,-66.67
Canada (Počet),20171201,5,5,400
Canada (Počet),20180101,3,0.6,-40
Canada (Počet),20180201,3,1,0
Canada (Počet),20180301,1,0.333333333,-66.67
Canada (Počet),20180401,1,1,0
Canada (Počet),20180501,,,
Canada (Počet),20180601,1,,
Canada (Počet),20180701,7,7,600
Canada (Počet),20180801,19,2.714285714,171.43
